user_id,embedding,severity,tag
568,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 2.1274121e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.9207554e+00
 3.5815115e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 2.5846059e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.2167516e+00 0.0000000e+00 0.0000000e+00 1.8602475e+00
 0.0000000e+00 3.0438793e+00 0.0000000e+00 0.0000000e+00 1.0863445e+00
 2.4284720e-01 0.0000000e+00 2.6238224e-01 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.7617198e-01 0.0000000e+00
 0.0000000e+00 1.4066557e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 8.8798124e-01 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.3320309e-01 0.0000000e+00 0.0000000e+00
 0.0000000e+00 3.0159698e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 3.4684598e+00 8.7691838e-01 0.0000000e+00
 1.5681067e+00 1.0655096e+00 0.0000000e+00 0.0000000e+00 1.9107188e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.8483400e-03 0.0000000e+00
 8.4177536e-01 0.0000000e+00 5.0833571e-01 0.0000000e+00 0.0000000e+00
 8.9884996e-01 8.7161273e-01 6.2270534e-01 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 1.0370083e+00 3.3218879e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00]",2,重度追讨
569,"[0.         0.9118993  0.6028869  2.2940176  0.         0.
 0.         1.0489075  0.         0.         1.0019513  0.11465466
 0.         0.         0.         0.         0.         0.
 0.5150726  0.263397   0.         0.         0.         0.
 0.         0.9084728  0.07948621 0.         0.         0.
 0.06962533 0.91723233 0.         0.         1.7973113  0.6494403
 0.         1.0876495  0.0260762  0.         0.         0.
 0.17633042 0.         0.         0.31607008 0.         0.
 0.66918564 0.         0.02167895 0.72019553 0.49940762 0.40598893
 0.         1.2266479  0.         0.18171501 0.         0.
 0.         0.         0.655388   0.         0.         0.7638496
 1.4217117  0.         0.72945064 0.         0.4224031  0.
 0.         0.         0.         0.         0.         0.
 0.71881765 0.         0.05637074 0.         0.         1.5351962
 0.         1.6461072  0.         0.91447866 0.         0.
 0.04354154 0.         0.         0.         0.3101124  0.
 0.         0.         0.         0.23580694 0.         0.8606942
 0.20250848 0.         0.44776642 1.9377153  0.         0.44663817
 0.         0.6158505  0.         0.         1.0768567  0.
 0.07385585 0.         0.22030783 1.2852578  0.         0.
 0.53135777 0.         0.         0.17235918 0.23804772 0.
 0.00657207 0.        ]",2,重度追讨
570,"[0.         0.46544546 0.46100488 1.6042476  0.         0.76076496
 1.4803406  0.         0.01291859 0.         0.6210403  1.0291172
 0.         0.         0.         0.         0.6610085  0.5465839
 0.         0.         0.33789057 0.         0.         1.6429207
 0.         1.5793742  0.         0.03114846 1.1760396  0.7627902
 0.4698494  0.         0.47240904 0.         1.2829882  0.
 0.         0.88154197 1.2723554  0.05418115 0.         1.2822076
 0.19182189 0.61287737 0.         0.32839423 0.         0.93156654
 0.6696941  0.         0.5399754  0.7335648  0.         0.
 1.8206443  1.4366926  1.1723281  0.         0.40089548 0.
 0.2464441  0.11666241 0.41201702 0.7331173  0.         2.0068092
 1.4741046  0.         0.24331288 1.173665   0.69012547 0.
 0.4598511  0.         1.123007   0.         0.9930706  0.
 0.6576639  0.         0.20037808 0.         0.         0.
 0.54948294 1.3830274  0.         0.         0.         1.208391
 0.         0.         0.8828326  0.         0.42168683 0.
 0.         0.         0.         0.         0.29838502 0.8660331
 0.         0.47226846 0.73141325 1.5003929  0.8186943  0.3127855
 0.         0.         0.68803895 0.         0.         0.
 0.88358223 0.         0.         0.8333413  0.33643728 0.
 0.5317397  0.         0.06413257 1.3097912  0.         0.
 1.03877    0.04781818]",1,中度催缴
571,"[0.0000000e+00 4.4346637e-01 2.8541633e-01 1.8662666e+00 0.0000000e+00
 6.4009804e-01 1.0876755e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 6.4983207e-01 3.4545529e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.8254491e-02 3.1962621e-01 1.7334807e-01 3.6794791e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.0142133e+00 0.0000000e+00
 1.3508989e+00 0.0000000e+00 4.1016346e-01 1.2473208e+00 6.3842559e-01
 7.2336912e-01 2.2552016e-01 4.5030996e-01 0.0000000e+00 1.4550048e+00
 0.0000000e+00 0.0000000e+00 9.1030782e-01 1.6696677e+00 2.8838962e-04
 0.0000000e+00 1.0135558e+00 1.6549307e-01 1.4115475e+00 0.0000000e+00
 6.7400473e-01 0.0000000e+00 9.7779065e-01 6.9493032e-01 0.0000000e+00
 4.6190852e-01 7.3410177e-01 0.0000000e+00 2.3431480e-02 1.7488773e+00
 1.0850856e+00 9.7572207e-01 0.0000000e+00 0.0000000e+00 2.5528339e-01
 3.3813000e-01 0.0000000e+00 5.9960151e-01 6.4059925e-01 0.0000000e+00
 1.6480997e+00 1.4572741e+00 1.8600374e-01 9.8697290e-02 1.2042315e+00
 0.0000000e+00 0.0000000e+00 1.0922408e+00 0.0000000e+00 6.1492842e-01
 1.0521990e-01 2.0474544e-01 0.0000000e+00 6.7471606e-01 0.0000000e+00
 2.5441244e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.4717252e-01
 1.5059552e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.5382870e-01 0.0000000e+00 2.8197300e-01
 7.7923578e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.7878484e-01 8.6471224e-01 0.0000000e+00 0.0000000e+00 8.6359844e-02
 1.6311377e+00 0.0000000e+00 3.2847852e-01 0.0000000e+00 0.0000000e+00
 1.0042909e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0233531e+00
 0.0000000e+00 0.0000000e+00 8.7977761e-01 4.2501634e-01 0.0000000e+00
 5.2980542e-01 0.0000000e+00 0.0000000e+00 8.6148119e-01 0.0000000e+00
 0.0000000e+00 5.5817562e-01 0.0000000e+00]",1,中度催缴
572,"[0.         0.         0.29817817 2.121424   0.         0.
 0.         0.5683023  0.         0.         1.0020804  0.
 0.         0.         0.         0.         2.3290775  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.5410947  0.         0.         0.
 0.22474755 0.         0.         0.         0.62595993 0.
 0.6799801  1.086956   0.         0.0416513  0.         0.
 0.40158853 0.         0.         0.27295983 0.         0.
 0.5791945  0.         0.         0.74762017 0.9272044  0.
 0.         1.0983208  0.         0.         0.17790544 0.
 0.         0.         0.40859157 0.         0.         0.
 1.1610167  0.         0.         0.         2.8924627  0.
 0.         0.         0.         0.         0.         0.
 0.72638255 0.         0.         0.         0.         2.537578
 0.         1.5274926  0.         0.91424227 0.         0.21083689
 0.07273863 0.         0.         0.         0.4659429  0.
 0.         0.         0.         0.8236694  0.         0.8627111
 0.         0.         0.         1.159931   0.         0.42584997
 0.         0.         0.         0.         0.5504981  0.
 0.         0.         2.464989   0.97656035 0.         0.
 0.5574782  0.         0.         0.         0.         0.
 0.         0.        ]",2,重度追讨
573,"[0.         0.25271434 0.3724994  2.0183582  0.         0.
 0.         0.5211929  0.         0.         0.9004389  0.54808277
 0.         0.         0.         0.         1.206075   0.4681952
 0.03380504 0.         0.05217904 0.         0.         0.
 0.         0.33882412 1.6164036  0.         0.32562196 0.
 0.03416227 0.94501626 0.         0.         1.1834534  0.
 0.27623445 1.2071435  0.06848323 0.         0.         0.
 0.19261436 0.         0.         0.30217254 0.         0.
 0.6566927  0.         0.00538366 0.7055092  0.22593495 0.2605334
 0.         0.8593512  0.05845836 0.         0.         0.
 0.         0.586848   0.6274557  0.         0.         0.59933424
 1.4533515  0.         0.3944465  0.6912001  1.4106694  0.
 0.         0.         0.         0.         0.         0.
 0.7037154  0.         0.05690522 0.         0.         0.8162372
 0.         1.6647778  0.         0.2963654  0.         0.43783247
 0.         0.         0.         0.         0.5017606  0.
 0.         0.         0.         0.         0.         0.8624242
 0.         0.         0.7297477  1.5383407  0.         0.36092848
 0.         0.16515946 0.         0.         1.0069587  0.
 0.19145459 0.         0.         1.0657327  0.         0.5662653
 0.49978715 0.         0.         0.         0.         0.
 0.19302344 0.11180443]",2,重度追讨
574,"[0.         0.20745473 0.32738772 1.9764404  0.         0.
 0.         0.44869184 0.         0.         0.89005744 0.5517432
 0.         0.         0.         0.         1.6015383  0.5174101
 0.         0.         0.14399308 0.         0.         0.
 0.         0.26915252 1.7431616  0.         0.33292308 0.
 0.08221708 0.8346922  0.         0.         1.0752616  0.
 0.30390945 1.2175395  0.02224702 0.         0.         0.
 0.19913879 0.         0.         0.3809985  0.         0.
 0.65277827 0.         0.         0.70476514 0.1733205  0.22462851
 0.         0.8318292  0.08436432 0.         0.21015298 0.
 0.         0.5059404  0.61586744 0.         0.         0.58888257
 1.449477   0.         0.3505782  0.705977   1.581051   0.
 0.         0.         0.         0.         0.         0.
 0.7020541  0.         0.04701568 0.         0.         0.7918917
 0.         1.6641526  0.         0.2560854  0.         0.56961036
 0.         0.         0.         0.         0.5204345  0.
 0.         0.         0.         0.         0.         0.8626746
 0.         0.         0.71718884 1.469039   0.         0.35236183
 0.         0.06935662 0.         0.         0.9691847  0.
 0.12528297 0.         0.         1.0273632  0.         0.53576976
 0.4994144  0.         0.         0.         0.         0.
 0.20081    0.11742562]",2,重度追讨
575,"[0.0000000e+00 2.8036463e-01 4.7909680e-01 1.8094839e+00 0.0000000e+00
 3.0541480e-02 0.0000000e+00 3.5120684e-01 0.0000000e+00 0.0000000e+00
 8.1844044e-01 9.8111844e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.4180540e+00 1.0159775e+00 0.0000000e+00 0.0000000e+00
 1.2615964e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.1925457e-01 2.1125286e+00 1.3079762e-01 7.6846910e-01 7.8141689e-05
 0.0000000e+00 6.8714297e-01 4.5418122e-01 0.0000000e+00 1.2592174e+00
 0.0000000e+00 2.0870069e-01 1.2776539e+00 7.3962176e-01 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.7168371e-01 0.0000000e+00 0.0000000e+00
 2.5919026e-01 0.0000000e+00 0.0000000e+00 6.2890083e-01 0.0000000e+00
 2.0003705e-01 7.0347738e-01 0.0000000e+00 1.0096127e-01 1.1948361e-01
 8.1727123e-01 6.5009421e-01 0.0000000e+00 2.0808852e-01 0.0000000e+00
 0.0000000e+00 8.7084681e-01 6.1313152e-01 1.9158636e-01 0.0000000e+00
 5.8080721e-01 1.5105826e+00 0.0000000e+00 6.8079960e-01 1.4239295e+00
 6.4340258e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.8469515e-01 0.0000000e+00 6.8871599e-01 0.0000000e+00
 1.6160697e-02 0.0000000e+00 0.0000000e+00 8.8976085e-02 0.0000000e+00
 1.6199268e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.7478211e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9864920e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 8.6324579e-01 0.0000000e+00 1.6153902e-01 8.6140358e-01
 1.5993953e+00 3.8305134e-01 3.2785425e-01 0.0000000e+00 2.7856445e-01
 5.3745121e-01 0.0000000e+00 1.0998400e+00 0.0000000e+00 7.5082046e-01
 0.0000000e+00 0.0000000e+00 1.0346825e+00 0.0000000e+00 1.0218482e+00
 4.8959851e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 4.4389671e-01 3.4114879e-01]",2,重度追讨
576,"[0.         1.382514   0.454473   2.2699866  0.         0.
 0.2675283  0.76730627 0.         0.         0.8749981  0.587522
 0.         0.         0.         0.         0.         0.4454679
 0.60250765 0.74894017 0.         0.         0.         0.
 0.         1.1892756  0.01710086 0.43001187 0.92048913 0.
 0.66769993 1.9942756  0.68810725 0.         1.8732635  0.8265835
 0.         1.31741    1.3100144  0.         0.         0.58278406
 0.13358954 0.5430753  0.         1.2994158  0.         0.4677993
 0.6791177  0.         0.41442466 0.70914286 0.00592707 0.6941433
 1.1562264  0.94692194 0.3534665  0.         0.         0.
 0.         0.         0.7764222  0.17000861 0.         1.0430312
 1.549021   1.043207   1.1364613  1.1468766  0.         0.
 0.59409666 0.         0.         0.         0.         0.
 0.7038598  0.         0.07871459 0.         0.         0.32772684
 0.49909684 1.7623177  0.         0.4273394  0.         0.
 0.         0.         0.17090079 0.         0.33445174 1.2696409
 0.         0.         0.         0.         0.         0.86147135
 0.4217851  0.         0.16381863 2.0255482  0.         0.417414
 0.         0.67105263 0.82135165 0.         1.0826868  0.
 1.0702623  0.18974972 0.         1.2072098  0.         0.
 0.5041401  0.         0.         0.22611947 0.4850844  0.
 0.15435103 0.        ]",0,轻度提醒
577,"[0.         1.477376   0.5065844  2.5217583  0.         0.
 0.6361031  1.1167004  0.         0.         0.896691   0.35639018
 0.         0.         1.1367848  0.26309448 0.         0.
 0.7739451  1.3343141  0.         0.         0.7535415  0.
 0.         2.2518651  0.         0.19298096 0.33447728 0.
 0.2813871  2.8663423  0.59315526 0.         2.5510263  2.0626955
 0.         1.0899023  1.2412128  0.         0.         0.7757387
 0.08599633 1.4079293  0.         0.62307584 0.         0.4382429
 0.70689404 0.         0.6291587  0.7320182  0.         0.9142498
 0.6768431  1.3903651  0.         0.9547451  0.         0.
 0.         0.17735103 0.8270633  0.         0.         1.5023661
 1.464389   2.282377   0.87341607 0.39524388 0.         0.09975176
 1.3743641  0.         0.         0.         0.         0.29631367
 0.7238618  0.         0.29504582 0.         0.         1.1613948
 1.5552946  1.6829393  0.         1.0613601  0.05810064 0.
 0.03520636 0.         0.26272213 0.         0.12473418 1.1361188
 0.         0.         0.         0.         0.         0.8595198
 0.5095018  0.         0.4700058  2.4222093  0.         0.48074654
 0.         1.1086311  0.82116467 0.         1.2543215  0.
 0.9914691  0.         0.         1.5547737  0.         0.
 0.5190886  0.         0.         0.9232762  0.6434168  0.
 0.         0.        ]",0,轻度提醒
