用户编号,电压等级,年月,电费,滞纳金,欠费金额,电量,合同容量,运行容量,缴费次数,行业分类
505,交流10kV,202107,1712.52,7.07,1719.59,,252.00,252.00,2,一、农、林、牧、渔业
505,交流10kV,202108,7116.77,0.00,0.00,,252.00,252.00,2,一、农、林、牧、渔业
505,交流10kV,202109,5822.82,0.00,0.00,,252.00,252.00,2,一、农、林、牧、渔业
505,交流10kV,202110,436.22,0.00,0.00,,252.00,252.00,1,一、农、林、牧、渔业
505,交流10kV,202111,1771.72,0.00,0.00,,252.00,252.00,1,一、农、林、牧、渔业
439,交流10kV,202112,1394.40,0.00,1394.40,2578.40,40.00,40.00,2,一、农、林、牧、渔业
506,交流10kV,202001,1483.70,0.00,0.00,,320.00,320.00,2,九、房地产业
506,交流10kV,202002,1545.29,0.00,0.00,,320.00,320.00,2,九、房地产业
506,交流10kV,202003,1401.57,0.00,0.00,,320.00,320.00,2,九、房地产业
506,交流10kV,202004,1682.16,0.00,0.00,,320.00,320.00,2,九、房地产业
506,交流10kV,202005,1532.97,0.00,0.00,,320.00,320.00,2,九、房地产业
506,交流10kV,202006,1649.30,0.00,0.00,,320.00,320.00,1,九、房地产业
506,交流10kV,202007,1456.32,0.00,0.00,,320.00,320.00,1,九、房地产业
506,交流10kV,202008,1663.00,0.00,0.00,,320.00,320.00,1,九、房地产业
506,交流10kV,202009,4819.26,0.00,0.00,,320.00,320.00,1,九、房地产业
506,交流10kV,202010,2343.25,0.00,0.00,,320.00,320.00,1,九、房地产业
506,交流10kV,202011,2376.10,0.00,0.00,,320.00,320.00,1,九、房地产业
506,交流10kV,202012,2400.74,0.00,0.00,,320.00,320.00,1,九、房地产业
506,交流10kV,202101,309.34,0.00,0.00,,320.00,320.00,2,九、房地产业
506,交流10kV,202102,2395.26,0.00,0.00,,320.00,320.00,1,九、房地产业
506,交流10kV,202103,2240.59,0.00,0.00,,320.00,320.00,1,九、房地产业
506,交流10kV,202104,2354.20,0.00,0.00,,320.00,320.00,1,九、房地产业
506,交流10kV,202105,2222.80,0.00,0.00,,320.00,320.00,1,九、房地产业
506,交流10kV,202106,2306.30,0.00,0.00,,320.00,320.00,1,九、房地产业
506,交流10kV,202107,2629.31,0.00,0.00,,320.00,320.00,1,九、房地产业
506,交流10kV,202108,3753.03,3.75,3756.78,,320.00,320.00,1,九、房地产业
506,交流10kV,202109,3037.19,0.00,0.00,,320.00,320.00,1,九、房地产业
506,交流10kV,202110,2471.91,0.00,0.00,,320.00,320.00,1,九、房地产业
506,交流10kV,202111,2474.65,0.00,0.00,,320.00,320.00,1,九、房地产业
217,交流10kV,202112,1407.81,0.00,1407.81,2603.20,64.00,64.00,2,一、农、林、牧、渔业
507,交流10kV,202001,3332.83,0.00,0.00,,64.00,64.00,4,十一、公共服务及管理组织
507,交流10kV,202002,3903.14,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202003,2876.59,0.00,0.00,,64.00,64.00,4,十一、公共服务及管理组织
507,交流10kV,202004,1892.94,0.00,0.00,,64.00,64.00,4,十一、公共服务及管理组织
507,交流10kV,202005,1465.90,0.00,0.00,,64.00,64.00,6,十一、公共服务及管理组织
507,交流10kV,202006,1240.06,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202007,1494.64,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202008,1519.74,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202009,2805.42,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202010,2317.70,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202011,2209.11,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202012,5145.93,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202101,7471.38,22.41,7493.79,,64.00,64.00,3,十一、公共服务及管理组织
507,交流10kV,202102,4952.94,9.90,4962.85,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202103,2704.14,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202104,2467.34,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202105,2184.02,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202106,2050.34,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202107,2406.21,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202108,3588.33,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202109,2656.23,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
507,交流10kV,202110,2288.04,0.00,0.00,,64.00,64.00,1,十一、公共服务及管理组织
507,交流10kV,202111,2278.01,0.00,0.00,,64.00,64.00,2,十一、公共服务及管理组织
173,交流10kV,202112,1420.11,0.00,1420.11,2525.60,200.00,200.00,2,二、工业
508,交流10kV,202001,133.26,0.00,0.00,,40.00,40.00,4,二、工业
508,交流10kV,202002,52.78,0.00,0.00,,40.00,40.00,2,二、工业
508,交流10kV,202003,521.76,0.00,0.00,,40.00,40.00,6,二、工业
508,交流10kV,202004,83.50,0.00,0.00,,40.00,40.00,6,二、工业
508,交流10kV,202005,52.78,0.00,0.00,,40.00,40.00,6,二、工业
508,交流10kV,202006,2582.43,0.00,0.00,,40.00,40.00,1,二、工业
508,交流10kV,202007,1873.76,0.00,0.00,,40.00,40.00,2,二、工业
508,交流10kV,202008,2174.02,0.00,0.00,,40.00,40.00,1,二、工业
508,交流10kV,202009,698.71,0.00,0.00,,40.00,40.00,1,二、工业
508,交流10kV,202010,462.93,0.00,0.00,,40.00,40.00,1,二、工业
508,交流10kV,202011,116.82,0.00,0.00,,40.00,40.00,1,二、工业
508,交流10kV,202012,132.38,0.00,0.00,,40.00,40.00,1,二、工业
508,交流10kV,202101,83.06,0.00,0.00,,40.00,40.00,2,二、工业
508,交流10kV,202102,52.78,0.00,0.00,,40.00,40.00,1,二、工业
508,交流10kV,202103,124.60,0.00,0.00,,40.00,40.00,1,二、工业
508,交流10kV,202104,82.20,0.00,0.00,,40.00,40.00,1,二、工业
508,交流10kV,202105,1665.66,0.00,0.00,,40.00,40.00,1,二、工业
508,交流10kV,202106,2352.26,0.00,0.00,,40.00,40.00,1,二、工业
508,交流10kV,202107,2187.86,0.00,0.00,,40.00,40.00,1,二、工业
508,交流10kV,202108,1433.34,0.00,0.00,,40.00,40.00,1,二、工业
508,交流10kV,202109,867.87,0.00,0.00,,40.00,40.00,1,二、工业
508,交流10kV,202110,86.10,0.00,0.00,,40.00,40.00,1,二、工业
508,交流10kV,202111,266.07,0.00,0.00,,40.00,40.00,1,二、工业
669,交流10kV,202112,1420.79,0.00,1420.79,2627.20,64.00,64.00,1,一、农、林、牧、渔业
509,交流10kV,202001,20415.38,0.00,0.00,,160.00,160.00,4,二、工业
509,交流10kV,202002,10738.66,0.00,0.00,,160.00,160.00,6,二、工业
509,交流10kV,202003,12126.62,0.00,0.00,,160.00,160.00,4,二、工业
509,交流10kV,202004,9044.60,0.00,0.00,,160.00,160.00,4,二、工业
509,交流10kV,202005,0.00,0.00,0.00,,160.00,160.00,4,二、工业
509,交流10kV,202006,8211.87,0.00,0.00,,160.00,160.00,2,二、工业
509,交流10kV,202007,4977.66,0.00,0.00,,160.00,160.00,2,二、工业
509,交流10kV,202008,7942.04,0.00,0.00,,160.00,160.00,2,二、工业
509,交流10kV,202009,10158.90,0.00,0.00,,160.00,160.00,2,二、工业
509,交流10kV,202010,15299.30,0.00,0.00,,160.00,160.00,2,二、工业
509,交流10kV,202011,19736.56,0.00,0.00,,160.00,160.00,2,二、工业
509,交流10kV,202012,11397.94,0.00,0.00,,160.00,160.00,2,二、工业
509,交流10kV,202101,3058.41,0.00,0.00,,160.00,160.00,3,二、工业
509,交流10kV,202102,16984.24,0.00,0.00,,160.00,160.00,2,二、工业
509,交流10kV,202103,2567.76,0.00,0.00,,160.00,160.00,2,二、工业
509,交流10kV,202104,8107.82,0.00,0.00,,160.00,160.00,2,二、工业
509,交流10kV,202105,7989.83,0.00,0.00,,160.00,160.00,2,二、工业
509,交流10kV,202106,5697.88,22.75,5720.63,,160.00,160.00,2,二、工业
509,交流10kV,202107,7027.67,0.00,0.00,,160.00,160.00,2,二、工业
509,交流10kV,202108,9193.59,0.00,0.00,,160.00,160.00,2,二、工业
509,交流10kV,202109,8509.57,0.00,0.00,,160.00,160.00,2,二、工业
509,交流10kV,202110,12949.22,51.80,13001.02,,160.00,160.00,1,二、工业
509,交流10kV,202111,17294.39,0.00,0.00,,160.00,160.00,2,二、工业
879,交流10kV,202112,1439.07,0.00,1439.07,2763.20,40.00,40.00,1,一、农、林、牧、渔业
510,交流10kV,202001,297.22,0.00,0.00,,24.00,24.00,4,一、农、林、牧、渔业
510,交流10kV,202002,384.62,-0.80,383.82,,24.00,24.00,8,一、农、林、牧、渔业
510,交流10kV,202003,579.30,0.00,0.00,,24.00,24.00,4,一、农、林、牧、渔业
510,交流10kV,202004,442.59,0.00,0.00,,24.00,24.00,6,一、农、林、牧、渔业
510,交流10kV,202005,777.46,0.00,0.00,,24.00,24.00,5,一、农、林、牧、渔业
510,交流10kV,202006,250.93,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
510,交流10kV,202007,438.26,0.00,0.00,,24.00,24.00,2,一、农、林、牧、渔业
510,交流10kV,202008,422.26,0.00,0.00,,24.00,24.00,2,一、农、林、牧、渔业
510,交流10kV,202009,457.30,0.00,0.00,,24.00,24.00,2,一、农、林、牧、渔业
510,交流10kV,202010,241.85,0.00,0.00,,24.00,24.00,2,一、农、林、牧、渔业
510,交流10kV,202011,206.37,1.63,208.00,,24.00,24.00,2,一、农、林、牧、渔业
510,交流10kV,202012,189.93,1.87,191.80,,24.00,24.00,2,一、农、林、牧、渔业
510,交流10kV,202101,173.92,0.80,174.72,,24.00,24.00,3,一、农、林、牧、渔业
510,交流10kV,202102,168.73,0.80,169.53,,24.00,24.00,2,一、农、林、牧、渔业
510,交流10kV,202103,258.29,1.86,260.15,,24.00,24.00,2,一、农、林、牧、渔业
510,交流10kV,202104,609.59,3.63,613.22,,24.00,24.00,2,一、农、林、牧、渔业
510,交流10kV,202105,736.35,1.41,737.76,,24.00,24.00,2,一、农、林、牧、渔业
510,交流10kV,202106,284.25,2.18,286.42,,24.00,24.00,2,一、农、林、牧、渔业
510,交流10kV,202107,353.46,2.10,355.57,,24.00,24.00,2,一、农、林、牧、渔业
510,交流10kV,202108,418.79,4.16,422.95,,24.00,24.00,2,一、农、林、牧、渔业
510,交流10kV,202109,535.18,4.25,539.42,,24.00,24.00,2,一、农、林、牧、渔业
510,交流10kV,202110,476.34,2.86,479.19,,24.00,24.00,1,一、农、林、牧、渔业
510,交流10kV,202111,252.23,2.01,254.24,,24.00,24.00,2,一、农、林、牧、渔业
631,交流10kV,202112,1451.03,2.90,1453.94,553.60,200.00,200.00,2,一、农、林、牧、渔业
511,交流10kV,202001,107.42,0.00,0.00,,16.00,16.00,4,二、工业
511,交流10kV,202002,78.87,0.00,0.00,,16.00,16.00,4,二、工业
511,交流10kV,202003,71.62,0.00,0.00,,16.00,16.00,2,二、工业
511,交流10kV,202004,158.12,0.00,0.00,,16.00,16.00,4,二、工业
511,交流10kV,202005,119.50,0.00,0.00,,16.00,16.00,4,二、工业
511,交流10kV,202006,215.58,0.00,0.00,,16.00,16.00,2,二、工业
511,交流10kV,202007,176.97,0.00,0.00,,16.00,16.00,1,二、工业
511,交流10kV,202008,240.86,0.00,0.00,,16.00,16.00,2,二、工业
511,交流10kV,202009,262.93,0.00,0.00,,16.00,16.00,2,二、工业
511,交流10kV,202010,224.77,0.00,0.00,,16.00,16.00,1,二、工业
511,交流10kV,202011,229.37,0.00,0.00,,16.00,16.00,1,二、工业
511,交流10kV,202012,222.02,0.00,0.00,,16.00,16.00,1,二、工业
511,交流10kV,202101,12.10,0.00,0.00,,16.00,16.00,3,二、工业
511,交流10kV,202102,124.34,0.00,0.00,,16.00,16.00,1,二、工业
511,交流10kV,202103,179.02,0.00,0.00,,16.00,16.00,2,二、工业
511,交流10kV,202104,223.54,0.00,0.00,,16.00,16.00,1,二、工业
511,交流10kV,202105,805.11,3.22,808.34,,64.00,64.00,1,一、农、林、牧、渔业
511,交流10kV,202106,221.29,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
511,交流10kV,202107,103.83,0.80,104.63,,64.00,64.00,2,一、农、林、牧、渔业
511,交流10kV,202108,105.13,0.80,105.93,,64.00,64.00,1,一、农、林、牧、渔业
511,交流10kV,202109,104.70,0.84,105.54,,64.00,64.00,1,一、农、林、牧、渔业
511,交流10kV,202110,103.83,0.80,104.63,,64.00,64.00,1,一、农、林、牧、渔业
511,交流10kV,202111,105.57,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
894,交流10kV,202112,1457.82,0.00,1457.82,2799.20,40.00,40.00,1,一、农、林、牧、渔业
512,交流10kV,202001,1481.79,0.00,0.00,,64.00,64.00,2,一、农、林、牧、渔业
512,交流10kV,202002,441.30,0.00,0.00,,64.00,64.00,2,一、农、林、牧、渔业
512,交流10kV,202003,380.72,0.00,0.00,,64.00,64.00,2,一、农、林、牧、渔业
512,交流10kV,202004,1189.76,0.00,0.00,,64.00,64.00,2,一、农、林、牧、渔业
512,交流10kV,202005,687.46,0.00,0.00,,64.00,64.00,2,一、农、林、牧、渔业
512,交流10kV,202006,399.33,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
512,交流10kV,202007,186.03,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
512,交流10kV,202008,339.19,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
512,交流10kV,202009,407.54,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
512,交流10kV,202010,1020.60,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
512,交流10kV,202011,1221.34,0.00,0.00,,64.00,64.00,2,一、农、林、牧、渔业
512,交流10kV,202012,1092.42,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
512,交流10kV,202101,1035.74,0.00,0.00,,64.00,64.00,2,一、农、林、牧、渔业
512,交流10kV,202102,935.37,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
512,交流10kV,202103,386.34,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
512,交流10kV,202104,591.42,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
512,交流10kV,202105,560.27,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
512,交流10kV,202106,428.74,1.71,430.46,,64.00,64.00,1,一、农、林、牧、渔业
512,交流10kV,202107,523.50,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
512,交流10kV,202108,867.44,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
512,交流10kV,202109,1152.55,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
512,交流10kV,202110,923.26,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
512,交流10kV,202111,1215.72,0.00,0.00,,64.00,64.00,1,一、农、林、牧、渔业
294,交流10kV,202112,1470.11,0.00,1470.11,2718.40,64.00,64.00,1,一、农、林、牧、渔业
513,交流10kV,202001,0.00,0.00,0.00,,400.00,0.00,,一、农、林、牧、渔业
513,交流10kV,202002,0.00,0.00,0.00,,400.00,0.00,,一、农、林、牧、渔业
513,交流10kV,202003,0.00,0.00,0.00,,400.00,0.00,,一、农、林、牧、渔业
513,交流10kV,202004,0.00,0.00,0.00,,400.00,0.00,,一、农、林、牧、渔业
513,交流10kV,202005,0.00,0.00,0.00,,400.00,0.00,,一、农、林、牧、渔业
513,交流10kV,202006,0.00,0.00,0.00,,400.00,0.00,,一、农、林、牧、渔业
513,交流10kV,202007,8275.19,0.00,0.00,,400.00,0.00,1,一、农、林、牧、渔业
513,交流10kV,202008,30237.03,0.00,0.00,,400.00,0.00,2,一、农、林、牧、渔业
513,交流10kV,202009,562.97,0.00,0.00,,400.00,0.00,1,一、农、林、牧、渔业
513,交流10kV,202010,0.00,0.00,0.00,,400.00,0.00,,一、农、林、牧、渔业
513,交流10kV,202011,0.00,0.00,0.00,,400.00,0.00,,一、农、林、牧、渔业
513,交流10kV,202012,0.00,0.00,0.00,,400.00,0.00,,一、农、林、牧、渔业
513,交流10kV,202101,0.00,0.00,0.00,,400.00,0.00,,一、农、林、牧、渔业
513,交流10kV,202102,0.00,0.00,0.00,,400.00,0.00,,一、农、林、牧、渔业
513,交流10kV,202103,0.00,0.00,0.00,,400.00,0.00,,一、农、林、牧、渔业
513,交流10kV,202104,0.00,0.00,0.00,,400.00,0.00,,一、农、林、牧、渔业
513,交流10kV,202105,0.00,0.00,0.00,,400.00,0.00,,一、农、林、牧、渔业
513,交流10kV,202106,0.00,0.00,0.00,,400.00,400.00,,一、农、林、牧、渔业
513,交流10kV,202107,1742.49,6.97,1749.46,,400.00,400.00,1,一、农、林、牧、渔业
513,交流10kV,202108,2200.99,0.00,0.00,,400.00,400.00,1,一、农、林、牧、渔业
513,交流10kV,202109,3594.86,21.57,3616.43,,400.00,400.00,1,一、农、林、牧、渔业
513,交流10kV,202110,582.35,0.00,0.00,,400.00,400.00,1,一、农、林、牧、渔业
513,交流10kV,202111,1213.26,0.00,0.00,,400.00,400.00,1,一、农、林、牧、渔业
583,交流10kV,202112,1470.98,0.00,1470.98,2720.00,64.00,64.00,2,一、农、林、牧、渔业
514,交流10kV,202001,3805.59,0.00,0.00,,24.00,24.00,2,一、农、林、牧、渔业
514,交流10kV,202002,4242.65,0.00,0.00,,24.00,24.00,2,一、农、林、牧、渔业
514,交流10kV,202003,2961.06,0.00,0.00,,24.00,24.00,4,一、农、林、牧、渔业
514,交流10kV,202004,1906.96,0.00,0.00,,24.00,24.00,4,一、农、林、牧、渔业
514,交流10kV,202005,1419.07,0.00,0.00,,24.00,24.00,4,一、农、林、牧、渔业
514,交流10kV,202006,1217.42,0.00,0.00,,24.00,24.00,2,一、农、林、牧、渔业
514,交流10kV,202007,1463.66,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
514,交流10kV,202008,1559.06,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
514,交流10kV,202009,2561.50,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
514,交流10kV,202010,1236.17,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
514,交流10kV,202011,1398.66,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
514,交流10kV,202012,2246.52,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
514,交流10kV,202101,764.12,0.00,0.00,,24.00,24.00,2,一、农、林、牧、渔业
514,交流10kV,202102,5309.66,42.48,5352.14,,24.00,24.00,,一、农、林、牧、渔业
514,交流10kV,202103,2986.47,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
514,交流10kV,202104,2798.57,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
514,交流10kV,202105,1716.98,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
514,交流10kV,202106,1476.15,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
514,交流10kV,202107,2017.78,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
514,交流10kV,202108,3085.22,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
514,交流10kV,202109,2589.42,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
514,交流10kV,202110,1933.21,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
514,交流10kV,202111,1778.64,0.00,0.00,,24.00,24.00,1,一、农、林、牧、渔业
449,交流10kV,202112,1465.44,5.79,1471.23,2569.60,200.00,200.00,2,B、城乡居民生活用电合计
515,交流10kV,202001,629.62,0.00,0.00,,160.00,160.00,4,一、农、林、牧、渔业
515,交流10kV,202002,736.77,0.00,0.00,,160.00,160.00,2,一、农、林、牧、渔业
515,交流10kV,202003,165.55,0.00,0.00,,160.00,160.00,2,一、农、林、牧、渔业
515,交流10kV,202004,645.49,0.00,0.00,,160.00,160.00,4,一、农、林、牧、渔业
515,交流10kV,202005,423.51,0.00,0.00,,160.00,160.00,4,一、农、林、牧、渔业
515,交流10kV,202006,2097.40,0.00,0.00,,160.00,160.00,2,一、农、林、牧、渔业
515,交流10kV,202007,11434.80,0.00,0.00,,160.00,160.00,2,一、农、林、牧、渔业
515,交流10kV,202008,11930.85,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
515,交流10kV,202009,16717.03,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
515,交流10kV,202010,7042.13,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
515,交流10kV,202011,613.92,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
515,交流10kV,202012,1101.23,6.59,1107.82,,160.00,160.00,2,一、农、林、牧、渔业
515,交流10kV,202101,185.62,0.00,0.00,,160.00,160.00,3,一、农、林、牧、渔业
515,交流10kV,202102,672.13,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
